Device 0000:6d:00.0 @0x3070757000
IOVA_PFN         	PML5E             	PML4E             	PDPE              	PDE               	PTE
0x000000005ee00 |	0x0000000000000000	0x0000003113341003	0x000000307bfbf003	0x00000031e1400883
0x000000005f000 |	0x0000000000000000	0x0000003113341003	0x000000307bfbf003	0x00000031e1600883
0x000000005f200 |	0x0000000000000000	0x0000003113341003	0x000000307bfbf003	0x00000032f8000883
0x000000005f400 |	0x0000000000000000	0x0000003113341003	0x000000307bfbf003	0x00000032f8200883
0x000000005f600 |	0x0000000000000000	0x0000003113341003	0x000000307bfbf003	0x00000032a9000883
0x000000005f800 |	0x0000000000000000	0x0000003113341003	0x000000307bfbf003	0x00000032a9200883
0x000000005fa00 |	0x0000000000000000	0x0000003113341003	0x000000307bfbf003	0x0000003223c00883
0x000000005fc00 |	0x0000000000000000	0x0000003113341003	0x000000307bfbf003	0x0000003223e00883
0x000000005fe00 |	0x0000000000000000	0x0000003113341003	0x000000307bfbf003	0x00000031e1000883
0x0000000060000 |	0x0000000000000000	0x0000003113341003	0x000000307bfbf003	0x00000031e1200883
0x0000000060200 |	0x0000000000000000	0x0000003113341003	0x000000307bfbf003	0x00000032f7c00883
0x0000000060400 |	0x0000000000000000	0x0000003113341003	0x000000307bfbf003	0x00000032f7e00883
0x0000000060600 |	0x0000000000000000	0x0000003113341003	0x000000307bfbf003	0x00000032a8c00883
0x0000000060800 |	0x0000000000000000	0x0000003113341003	0x000000307bfbf003	0x00000032a8e00883
0x0000000060a00 |	0x0000000000000000	0x0000003113341003	0x000000307bfbf003	0x0000003223800883
0x0000000060c00 |	0x0000000000000000	0x0000003113341003	0x000000307bfbf003	0x0000003223a00883
0x0000000060e00 |	0x0000000000000000	0x0000003113341003	0x000000307bfbf003	0x00000031e0c00883
0x0000000061000 |	0x0000000000000000	0x0000003113341003	0x000000307bfbf003	0x00000031e0e00883
0x0000000061200 |	0x0000000000000000	0x0000003113341003	0x000000307bfbf003	0x00000032f7800883
0x0000000061400 |	0x0000000000000000	0x0000003113341003	0x000000307bfbf003	0x00000032f7a00883
0x0000000061600 |	0x0000000000000000	0x0000003113341003	0x000000307bfbf003	0x00000032a8800883
0x0000000061800 |	0x0000000000000000	0x0000003113341003	0x000000307bfbf003	0x00000032a8a00883
0x0000000061a00 |	0x0000000000000000	0x0000003113341003	0x000000307bfbf003	0x0000003223400883
0x0000000061c00 |	0x0000000000000000	0x0000003113341003	0x000000307bfbf003	0x0000003223600883
0x0000000061e00 |	0x0000000000000000	0x0000003113341003	0x000000307bfbf003	0x00000031e0800883
0x0000000062000 |	0x0000000000000000	0x0000003113341003	0x000000307bfbf003	0x00000031e0a00883
0x0000000062200 |	0x0000000000000000	0x0000003113341003	0x000000307bfbf003	0x00000032f7400883
0x0000000062400 |	0x0000000000000000	0x0000003113341003	0x000000307bfbf003	0x00000032f7600883
0x0000000062600 |	0x0000000000000000	0x0000003113341003	0x000000307bfbf003	0x00000032a8400883
0x0000000062800 |	0x0000000000000000	0x0000003113341003	0x000000307bfbf003	0x00000032a8600883
0x0000000062a00 |	0x0000000000000000	0x0000003113341003	0x000000307bfbf003	0x0000003223000883
0x0000000062c00 |	0x0000000000000000	0x0000003113341003	0x000000307bfbf003	0x0000003223200883
0x0000000062e00 |	0x0000000000000000	0x0000003113341003	0x000000307bfbf003	0x00000031e0400883
0x0000000063000 |	0x0000000000000000	0x0000003113341003	0x000000307bfbf003	0x00000031e0600883
0x0000000063200 |	0x0000000000000000	0x0000003113341003	0x000000307bfbf003	0x00000032f7000883
0x0000000063400 |	0x0000000000000000	0x0000003113341003	0x000000307bfbf003	0x00000032f7200883
0x0000000063600 |	0x0000000000000000	0x0000003113341003	0x000000307bfbf003	0x00000032a8000883
0x0000000063800 |	0x0000000000000000	0x0000003113341003	0x000000307bfbf003	0x00000032a8200883
0x0000000063a00 |	0x0000000000000000	0x0000003113341003	0x000000307bfbf003	0x0000003222c00883
0x0000000063c00 |	0x0000000000000000	0x0000003113341003	0x000000307bfbf003	0x0000003222e00883
0x0000000063e00 |	0x0000000000000000	0x0000003113341003	0x000000307bfbf003	0x00000031e0000883
0x0000000064000 |	0x0000000000000000	0x0000003113341003	0x000000307bfbf003	0x00000031e0200883
0x0000000064200 |	0x0000000000000000	0x0000003113341003	0x000000307bfbf003	0x00000032f6c00883
0x0000000064400 |	0x0000000000000000	0x0000003113341003	0x000000307bfbf003	0x00000032f6e00883
0x0000000064600 |	0x0000000000000000	0x0000003113341003	0x000000307bfbf003	0x00000032a7c00883
0x0000000064800 |	0x0000000000000000	0x0000003113341003	0x000000307bfbf003	0x00000032a7e00883
0x0000000064a00 |	0x0000000000000000	0x0000003113341003	0x000000307bfbf003	0x0000003222800883
0x0000000064c00 |	0x0000000000000000	0x0000003113341003	0x000000307bfbf003	0x0000003222a00883
0x0000000064e00 |	0x0000000000000000	0x0000003113341003	0x000000307bfbf003	0x00000031dfc00883
0x0000000065000 |	0x0000000000000000	0x0000003113341003	0x000000307bfbf003	0x00000031dfe00883
0x0000000065200 |	0x0000000000000000	0x0000003113341003	0x000000307bfbf003	0x00000032f6800883
0x0000000065400 |	0x0000000000000000	0x0000003113341003	0x000000307bfbf003	0x00000032f6a00883
0x0000000065600 |	0x0000000000000000	0x0000003113341003	0x000000307bfbf003	0x0000003222400883
0x0000000065800 |	0x0000000000000000	0x0000003113341003	0x000000307bfbf003	0x0000003222600883
0x0000000065a00 |	0x0000000000000000	0x0000003113341003	0x000000307bfbf003	0x00000032a7800883
0x0000000065c00 |	0x0000000000000000	0x0000003113341003	0x000000307bfbf003	0x00000032a7a00883
0x0000000065e00 |	0x0000000000000000	0x0000003113341003	0x000000307bfbf003	0x00000031df800883
0x0000000066000 |	0x0000000000000000	0x0000003113341003	0x000000307bfbf003	0x00000031dfa00883
0x0000000066200 |	0x0000000000000000	0x0000003113341003	0x000000307bfbf003	0x00000032f6400883
0x0000000066400 |	0x0000000000000000	0x0000003113341003	0x000000307bfbf003	0x00000032f6600883
0x0000000066600 |	0x0000000000000000	0x0000003113341003	0x000000307bfbf003	0x0000003222000883
0x0000000066800 |	0x0000000000000000	0x0000003113341003	0x000000307bfbf003	0x0000003222200883
0x0000000066a00 |	0x0000000000000000	0x0000003113341003	0x000000307bfbf003	0x00000032a7400883
0x0000000066c00 |	0x0000000000000000	0x0000003113341003	0x000000307bfbf003	0x00000032a7600883
0x0000000066e00 |	0x0000000000000000	0x0000003113341003	0x000000307bfbf003	0x00000031df400883
0x0000000067000 |	0x0000000000000000	0x0000003113341003	0x000000307bfbf003	0x00000031df600883
0x0000000067200 |	0x0000000000000000	0x0000003113341003	0x000000307bfbf003	0x00000032f6000883
0x0000000067400 |	0x0000000000000000	0x0000003113341003	0x000000307bfbf003	0x00000032f6200883
0x0000000067600 |	0x0000000000000000	0x0000003113341003	0x000000307bfbf003	0x0000003221c00883
0x0000000067800 |	0x0000000000000000	0x0000003113341003	0x000000307bfbf003	0x0000003221e00883
0x0000000067a00 |	0x0000000000000000	0x0000003113341003	0x000000307bfbf003	0x00000032a7000883
0x0000000067c00 |	0x0000000000000000	0x0000003113341003	0x000000307bfbf003	0x00000032a7200883
0x0000000067e00 |	0x0000000000000000	0x0000003113341003	0x000000307bfbf003	0x00000031df000883
0x0000000068000 |	0x0000000000000000	0x0000003113341003	0x000000307bfbf003	0x00000031df200883
0x0000000068200 |	0x0000000000000000	0x0000003113341003	0x000000307bfbf003	0x00000032f5c00883
0x0000000068400 |	0x0000000000000000	0x0000003113341003	0x000000307bfbf003	0x00000032f5e00883
0x0000000068600 |	0x0000000000000000	0x0000003113341003	0x000000307bfbf003	0x0000003221800883
0x0000000068800 |	0x0000000000000000	0x0000003113341003	0x000000307bfbf003	0x0000003221a00883
0x0000000068a00 |	0x0000000000000000	0x0000003113341003	0x000000307bfbf003	0x00000032a6c00883
0x0000000068c00 |	0x0000000000000000	0x0000003113341003	0x000000307bfbf003	0x00000032a6e00883
0x0000000068e00 |	0x0000000000000000	0x0000003113341003	0x000000307bfbf003	0x00000031dec00883
0x0000000069000 |	0x0000000000000000	0x0000003113341003	0x000000307bfbf003	0x00000031dee00883
0x0000000069200 |	0x0000000000000000	0x0000003113341003	0x000000307bfbf003	0x00000032f5800883
0x0000000069400 |	0x0000000000000000	0x0000003113341003	0x000000307bfbf003	0x00000032f5a00883
0x0000000069600 |	0x0000000000000000	0x0000003113341003	0x000000307bfbf003	0x0000003221400883
0x0000000069800 |	0x0000000000000000	0x0000003113341003	0x000000307bfbf003	0x0000003221600883
0x0000000069a00 |	0x0000000000000000	0x0000003113341003	0x000000307bfbf003	0x00000032a6800883
0x0000000069c00 |	0x0000000000000000	0x0000003113341003	0x000000307bfbf003	0x00000032a6a00883
0x0000000069e00 |	0x0000000000000000	0x0000003113341003	0x000000307bfbf003	0x00000031de800883
0x000000006a000 |	0x0000000000000000	0x0000003113341003	0x000000307bfbf003	0x00000031dea00883
0x000000006a200 |	0x0000000000000000	0x0000003113341003	0x000000307bfbf003	0x00000032f5400883
0x000000006a400 |	0x0000000000000000	0x0000003113341003	0x000000307bfbf003	0x00000032f5600883
0x000000006a600 |	0x0000000000000000	0x0000003113341003	0x000000307bfbf003	0x0000003221000883
0x000000006a800 |	0x0000000000000000	0x0000003113341003	0x000000307bfbf003	0x0000003221200883
0x000000006aa00 |	0x0000000000000000	0x0000003113341003	0x000000307bfbf003	0x00000032a6400883
0x000000006ac00 |	0x0000000000000000	0x0000003113341003	0x000000307bfbf003	0x00000032a6600883
0x000000006ae00 |	0x0000000000000000	0x0000003113341003	0x000000307bfbf003	0x00000031de400883
0x000000006b000 |	0x0000000000000000	0x0000003113341003	0x000000307bfbf003	0x00000031de600883
0x000000006b200 |	0x0000000000000000	0x0000003113341003	0x000000307bfbf003	0x00000032f5000883
0x000000006b400 |	0x0000000000000000	0x0000003113341003	0x000000307bfbf003	0x00000032f5200883
0x000000006b600 |	0x0000000000000000	0x0000003113341003	0x000000307bfbf003	0x0000003220c00883
0x000000006b800 |	0x0000000000000000	0x0000003113341003	0x000000307bfbf003	0x0000003220e00883
0x000000006ba00 |	0x0000000000000000	0x0000003113341003	0x000000307bfbf003	0x00000032a6000883
0x000000006bc00 |	0x0000000000000000	0x0000003113341003	0x000000307bfbf003	0x00000032a6200883
0x000000006be00 |	0x0000000000000000	0x0000003113341003	0x000000307bfbf003	0x00000031de000883
0x000000006c000 |	0x0000000000000000	0x0000003113341003	0x000000307bfbf003	0x00000031de200883
0x000000006c200 |	0x0000000000000000	0x0000003113341003	0x000000307bfbf003	0x00000032f4c00883
0x000000006c400 |	0x0000000000000000	0x0000003113341003	0x000000307bfbf003	0x00000032f4e00883
0x000000006c600 |	0x0000000000000000	0x0000003113341003	0x000000307bfbf003	0x0000003220800883
0x000000006c800 |	0x0000000000000000	0x0000003113341003	0x000000307bfbf003	0x0000003220a00883
0x000000006ca00 |	0x0000000000000000	0x0000003113341003	0x000000307bfbf003	0x00000032a5c00883
0x000000006cc00 |	0x0000000000000000	0x0000003113341003	0x000000307bfbf003	0x00000032a5e00883
0x000000006ce00 |	0x0000000000000000	0x0000003113341003	0x000000307bfbf003	0x00000031ddc00883
0x000000006d000 |	0x0000000000000000	0x0000003113341003	0x000000307bfbf003	0x00000031dde00883
0x000000006d200 |	0x0000000000000000	0x0000003113341003	0x000000307bfbf003	0x00000032f4800883
0x000000006d400 |	0x0000000000000000	0x0000003113341003	0x000000307bfbf003	0x00000032f4a00883
0x000000006d600 |	0x0000000000000000	0x0000003113341003	0x000000307bfbf003	0x0000003220400883
0x000000006d800 |	0x0000000000000000	0x0000003113341003	0x000000307bfbf003	0x0000003220600883
0x000000006da00 |	0x0000000000000000	0x0000003113341003	0x000000307bfbf003	0x00000032a5800883
0x000000006dc00 |	0x0000000000000000	0x0000003113341003	0x000000307bfbf003	0x00000032a5a00883
0x000000006de00 |	0x0000000000000000	0x0000003113341003	0x000000307bfbf003	0x00000031dd800883
0x000000006e000 |	0x0000000000000000	0x0000003113341003	0x000000307bfbf003	0x00000031dda00883
0x000000006e200 |	0x0000000000000000	0x0000003113341003	0x000000307bfbf003	0x00000032f4400883
0x000000006e400 |	0x0000000000000000	0x0000003113341003	0x000000307bfbf003	0x00000032f4600883
0x000000006e600 |	0x0000000000000000	0x0000003113341003	0x000000307bfbf003	0x0000003220000883
0x000000006e800 |	0x0000000000000000	0x0000003113341003	0x000000307bfbf003	0x0000003220200883
0x000000006ea00 |	0x0000000000000000	0x0000003113341003	0x000000307bfbf003	0x00000032a5400883
0x000000006ec00 |	0x0000000000000000	0x0000003113341003	0x000000307bfbf003	0x00000032a5600883
0x000000006ee00 |	0x0000000000000000	0x0000003113341003	0x000000307bfbf003	0x00000031dd400883
0x000000006f000 |	0x0000000000000000	0x0000003113341003	0x000000307bfbf003	0x00000031dd600883
0x000000006f200 |	0x0000000000000000	0x0000003113341003	0x000000307bfbf003	0x00000032f4000883
0x000000006f400 |	0x0000000000000000	0x0000003113341003	0x000000307bfbf003	0x00000032f4200883
0x000000006f600 |	0x0000000000000000	0x0000003113341003	0x000000307bfbf003	0x000000321fc00883
0x000000006f800 |	0x0000000000000000	0x0000003113341003	0x000000307bfbf003	0x000000321fe00883
0x000000006fa00 |	0x0000000000000000	0x0000003113341003	0x000000307bfbf003	0x00000032a5000883
0x000000006fc00 |	0x0000000000000000	0x0000003113341003	0x000000307bfbf003	0x00000032a5200883
0x000000006fe00 |	0x0000000000000000	0x0000003113341003	0x000000307bfbf003	0x00000031dd000883
0x0000000070000 |	0x0000000000000000	0x0000003113341003	0x000000307bfbf003	0x00000031dd200883
0x0000000070200 |	0x0000000000000000	0x0000003113341003	0x000000307bfbf003	0x00000032f3c00883
0x0000000070400 |	0x0000000000000000	0x0000003113341003	0x000000307bfbf003	0x00000032f3e00883
0x0000000070600 |	0x0000000000000000	0x0000003113341003	0x000000307bfbf003	0x000000321f800883
0x0000000070800 |	0x0000000000000000	0x0000003113341003	0x000000307bfbf003	0x000000321fa00883
0x0000000070a00 |	0x0000000000000000	0x0000003113341003	0x000000307bfbf003	0x00000032a4c00883
0x0000000070c00 |	0x0000000000000000	0x0000003113341003	0x000000307bfbf003	0x00000032a4e00883
0x0000000070e00 |	0x0000000000000000	0x0000003113341003	0x000000307bfbf003	0x00000031dcc00883
0x0000000071000 |	0x0000000000000000	0x0000003113341003	0x000000307bfbf003	0x00000031dce00883
0x0000000071200 |	0x0000000000000000	0x0000003113341003	0x000000307bfbf003	0x00000032f3800883
0x0000000071400 |	0x0000000000000000	0x0000003113341003	0x000000307bfbf003	0x00000032f3a00883
0x0000000071600 |	0x0000000000000000	0x0000003113341003	0x000000307bfbf003	0x000000321f400883
0x0000000071800 |	0x0000000000000000	0x0000003113341003	0x000000307bfbf003	0x000000321f600883
0x0000000071a00 |	0x0000000000000000	0x0000003113341003	0x000000307bfbf003	0x00000032a4800883
0x0000000071c00 |	0x0000000000000000	0x0000003113341003	0x000000307bfbf003	0x00000032a4a00883
0x0000000071e00 |	0x0000000000000000	0x0000003113341003	0x000000307bfbf003	0x00000031dc800883
0x0000000072000 |	0x0000000000000000	0x0000003113341003	0x000000307bfbf003	0x00000031dca00883
0x0000000072200 |	0x0000000000000000	0x0000003113341003	0x000000307bfbf003	0x00000032f3400883
0x0000000072400 |	0x0000000000000000	0x0000003113341003	0x000000307bfbf003	0x00000032f3600883
0x0000000072600 |	0x0000000000000000	0x0000003113341003	0x000000307bfbf003	0x000000321f000883
0x0000000072800 |	0x0000000000000000	0x0000003113341003	0x000000307bfbf003	0x000000321f200883
0x0000000072a00 |	0x0000000000000000	0x0000003113341003	0x000000307bfbf003	0x00000032a4400883
0x0000000072c00 |	0x0000000000000000	0x0000003113341003	0x000000307bfbf003	0x00000032a4600883
0x0000000072e00 |	0x0000000000000000	0x0000003113341003	0x000000307bfbf003	0x00000031dc400883
0x0000000073000 |	0x0000000000000000	0x0000003113341003	0x000000307bfbf003	0x00000031dc600883
0x0000000073200 |	0x0000000000000000	0x0000003113341003	0x000000307bfbf003	0x00000032f3000883
0x0000000073400 |	0x0000000000000000	0x0000003113341003	0x000000307bfbf003	0x00000032f3200883
0x0000000073600 |	0x0000000000000000	0x0000003113341003	0x000000307bfbf003	0x00000032a4000883
0x0000000073800 |	0x0000000000000000	0x0000003113341003	0x000000307bfbf003	0x00000032a4200883
0x0000000073a00 |	0x0000000000000000	0x0000003113341003	0x000000307bfbf003	0x000000321ec00883
0x0000000073c00 |	0x0000000000000000	0x0000003113341003	0x000000307bfbf003	0x000000321ee00883
0x0000000073e00 |	0x0000000000000000	0x0000003113341003	0x000000307bfbf003	0x00000031dc000883
0x0000000074000 |	0x0000000000000000	0x0000003113341003	0x000000307bfbf003	0x00000031dc200883
0x0000000074200 |	0x0000000000000000	0x0000003113341003	0x000000307bfbf003	0x00000032f2c00883
0x0000000074400 |	0x0000000000000000	0x0000003113341003	0x000000307bfbf003	0x00000032f2e00883
0x0000000074600 |	0x0000000000000000	0x0000003113341003	0x000000307bfbf003	0x00000032a3c00883
0x0000000074800 |	0x0000000000000000	0x0000003113341003	0x000000307bfbf003	0x00000032a3e00883
0x0000000074a00 |	0x0000000000000000	0x0000003113341003	0x000000307bfbf003	0x000000321e800883
0x0000000074c00 |	0x0000000000000000	0x0000003113341003	0x000000307bfbf003	0x000000321ea00883
0x0000000074e00 |	0x0000000000000000	0x0000003113341003	0x000000307bfbf003	0x00000031dbc00883
0x0000000075000 |	0x0000000000000000	0x0000003113341003	0x000000307bfbf003	0x00000031dbe00883
0x0000000075200 |	0x0000000000000000	0x0000003113341003	0x000000307bfbf003	0x00000032a3800883
0x0000000075400 |	0x0000000000000000	0x0000003113341003	0x000000307bfbf003	0x00000032a3a00883
0x0000000075600 |	0x0000000000000000	0x0000003113341003	0x000000307bfbf003	0x00000032f2800883
0x0000000075800 |	0x0000000000000000	0x0000003113341003	0x000000307bfbf003	0x00000032f2a00883
0x0000000075a00 |	0x0000000000000000	0x0000003113341003	0x000000307bfbf003	0x000000321e400883
0x0000000075c00 |	0x0000000000000000	0x0000003113341003	0x000000307bfbf003	0x000000321e600883
0x0000000075e00 |	0x0000000000000000	0x0000003113341003	0x000000307bfbf003	0x00000031db800883
0x0000000076000 |	0x0000000000000000	0x0000003113341003	0x000000307bfbf003	0x00000031dba00883
0x0000000076200 |	0x0000000000000000	0x0000003113341003	0x000000307bfbf003	0x00000032a3400883
0x0000000076400 |	0x0000000000000000	0x0000003113341003	0x000000307bfbf003	0x00000032a3600883
0x0000000076600 |	0x0000000000000000	0x0000003113341003	0x000000307bfbf003	0x00000032f2400883
0x0000000076800 |	0x0000000000000000	0x0000003113341003	0x000000307bfbf003	0x00000032f2600883
0x0000000076a00 |	0x0000000000000000	0x0000003113341003	0x000000307bfbf003	0x000000321e000883
0x0000000076c00 |	0x0000000000000000	0x0000003113341003	0x000000307bfbf003	0x000000321e200883
0x0000000076e00 |	0x0000000000000000	0x0000003113341003	0x000000307bfbf003	0x00000031db400883
0x0000000077000 |	0x0000000000000000	0x0000003113341003	0x000000307bfbf003	0x00000031db600883
0x0000000077200 |	0x0000000000000000	0x0000003113341003	0x000000307bfbf003	0x00000032a3000883
0x0000000077400 |	0x0000000000000000	0x0000003113341003	0x000000307bfbf003	0x00000032a3200883
0x0000000077600 |	0x0000000000000000	0x0000003113341003	0x000000307bfbf003	0x00000032f2000883
0x0000000077800 |	0x0000000000000000	0x0000003113341003	0x000000307bfbf003	0x00000032f2200883
0x0000000077a00 |	0x0000000000000000	0x0000003113341003	0x000000307bfbf003	0x000000321dc00883
0x0000000077c00 |	0x0000000000000000	0x0000003113341003	0x000000307bfbf003	0x000000321de00883
0x0000000077e00 |	0x0000000000000000	0x0000003113341003	0x000000307bfbf003	0x00000031db000883
0x0000000078000 |	0x0000000000000000	0x0000003113341003	0x000000307bfbf003	0x00000031db200883
0x0000000078200 |	0x0000000000000000	0x0000003113341003	0x000000307bfbf003	0x00000032a2c00883
0x0000000078400 |	0x0000000000000000	0x0000003113341003	0x000000307bfbf003	0x00000032a2e00883
0x0000000078600 |	0x0000000000000000	0x0000003113341003	0x000000307bfbf003	0x00000032f1c00883
0x0000000078800 |	0x0000000000000000	0x0000003113341003	0x000000307bfbf003	0x00000032f1e00883
0x0000000078a00 |	0x0000000000000000	0x0000003113341003	0x000000307bfbf003	0x000000321d800883
0x0000000078c00 |	0x0000000000000000	0x0000003113341003	0x000000307bfbf003	0x000000321da00883
0x0000000078e00 |	0x0000000000000000	0x0000003113341003	0x000000307bfbf003	0x00000031dac00883
0x0000000079000 |	0x0000000000000000	0x0000003113341003	0x000000307bfbf003	0x00000031dae00883
0x0000000079200 |	0x0000000000000000	0x0000003113341003	0x000000307bfbf003	0x00000032a2800883
0x0000000079400 |	0x0000000000000000	0x0000003113341003	0x000000307bfbf003	0x00000032a2a00883
0x0000000079600 |	0x0000000000000000	0x0000003113341003	0x000000307bfbf003	0x00000032f1800883
0x0000000079800 |	0x0000000000000000	0x0000003113341003	0x000000307bfbf003	0x00000032f1a00883
0x0000000079a00 |	0x0000000000000000	0x0000003113341003	0x000000307bfbf003	0x000000321d400883
0x0000000079c00 |	0x0000000000000000	0x0000003113341003	0x000000307bfbf003	0x000000321d600883
0x0000000079e00 |	0x0000000000000000	0x0000003113341003	0x000000307bfbf003	0x00000031da800883
0x000000007a000 |	0x0000000000000000	0x0000003113341003	0x000000307bfbf003	0x00000031daa00883
0x000000007a200 |	0x0000000000000000	0x0000003113341003	0x000000307bfbf003	0x00000032a2400883
0x000000007a400 |	0x0000000000000000	0x0000003113341003	0x000000307bfbf003	0x00000032a2600883
0x000000007a600 |	0x0000000000000000	0x0000003113341003	0x000000307bfbf003	0x00000032f1400883
0x000000007a800 |	0x0000000000000000	0x0000003113341003	0x000000307bfbf003	0x00000032f1600883
0x000000007aa00 |	0x0000000000000000	0x0000003113341003	0x000000307bfbf003	0x000000321d000883
0x000000007ac00 |	0x0000000000000000	0x0000003113341003	0x000000307bfbf003	0x000000321d200883
0x000000007ae00 |	0x0000000000000000	0x0000003113341003	0x000000307bfbf003	0x00000031da400883
0x000000007b000 |	0x0000000000000000	0x0000003113341003	0x000000307bfbf003	0x00000031da600883
0x000000007b200 |	0x0000000000000000	0x0000003113341003	0x000000307bfbf003	0x00000032a2000883
0x000000007b400 |	0x0000000000000000	0x0000003113341003	0x000000307bfbf003	0x00000032a2200883
0x000000007b600 |	0x0000000000000000	0x0000003113341003	0x000000307bfbf003	0x00000032f1000883
0x000000007b800 |	0x0000000000000000	0x0000003113341003	0x000000307bfbf003	0x00000032f1200883
0x000000007ba00 |	0x0000000000000000	0x0000003113341003	0x000000307bfbf003	0x00000031da000883
0x000000007bc00 |	0x0000000000000000	0x0000003113341003	0x000000307bfbf003	0x00000031da200883
0x000000007be00 |	0x0000000000000000	0x0000003113341003	0x000000307bfbf003	0x000000321cc00883
0x000000007c000 |	0x0000000000000000	0x0000003113341003	0x000000307bfbf003	0x000000321ce00883
0x000000007c200 |	0x0000000000000000	0x0000003113341003	0x000000307bfbf003	0x00000032a1c00883
0x000000007c400 |	0x0000000000000000	0x0000003113341003	0x000000307bfbf003	0x00000032a1e00883
0x000000007c600 |	0x0000000000000000	0x0000003113341003	0x000000307bfbf003	0x00000031d9c00883
0x000000007c800 |	0x0000000000000000	0x0000003113341003	0x000000307bfbf003	0x00000031d9e00883
0x000000007ca00 |	0x0000000000000000	0x0000003113341003	0x000000307bfbf003	0x00000032f0c00883
0x000000007cc00 |	0x0000000000000000	0x0000003113341003	0x000000307bfbf003	0x00000032f0e00883
0x000000007ce00 |	0x0000000000000000	0x0000003113341003	0x000000307bfbf003	0x000000321c800883
0x000000007d000 |	0x0000000000000000	0x0000003113341003	0x000000307bfbf003	0x000000321ca00883
0x000000007d200 |	0x0000000000000000	0x0000003113341003	0x000000307bfbf003	0x00000032a1800883
0x000000007d400 |	0x0000000000000000	0x0000003113341003	0x000000307bfbf003	0x00000032a1a00883
0x000000007d600 |	0x0000000000000000	0x0000003113341003	0x000000307bfbf003	0x00000031d9800883
0x000000007d800 |	0x0000000000000000	0x0000003113341003	0x000000307bfbf003	0x00000031d9a00883
0x000000007da00 |	0x0000000000000000	0x0000003113341003	0x000000307bfbf003	0x00000032f0800883
0x000000007dc00 |	0x0000000000000000	0x0000003113341003	0x000000307bfbf003	0x00000032f0a00883
0x000000007de00 |	0x0000000000000000	0x0000003113341003	0x000000307bfbf003	0x000000321c400883
0x000000007e000 |	0x0000000000000000	0x0000003113341003	0x000000307bfbf003	0x000000321c600883
0x000000007e200 |	0x0000000000000000	0x0000003113341003	0x000000307bfbf003	0x00000032a1400883
0x000000007e400 |	0x0000000000000000	0x0000003113341003	0x000000307bfbf003	0x00000032a1600883
0x000000007e600 |	0x0000000000000000	0x0000003113341003	0x000000307bfbf003	0x00000031d9400883
0x000000007e800 |	0x0000000000000000	0x0000003113341003	0x000000307bfbf003	0x00000031d9600883
0x000000007ea00 |	0x0000000000000000	0x0000003113341003	0x000000307bfbf003	0x00000032f0400883
0x000000007ec00 |	0x0000000000000000	0x0000003113341003	0x000000307bfbf003	0x00000032f0600883
0x000000007ee00 |	0x0000000000000000	0x0000003113341003	0x000000307bfbf003	0x000000321c000883
0x000000007f000 |	0x0000000000000000	0x0000003113341003	0x000000307bfbf003	0x000000321c200883
0x000000007f200 |	0x0000000000000000	0x0000003113341003	0x000000307bfbf003	0x00000032a1000883
0x000000007f400 |	0x0000000000000000	0x0000003113341003	0x000000307bfbf003	0x00000032a1200883
0x000000007f600 |	0x0000000000000000	0x0000003113341003	0x000000307bfbf003	0x00000031d9000883
0x000000007f800 |	0x0000000000000000	0x0000003113341003	0x000000307bfbf003	0x00000031d9200883
0x000000007fa00 |	0x0000000000000000	0x0000003113341003	0x000000307bfbf003	0x0000003185800883
0x000000007fc00 |	0x0000000000000000	0x0000003113341003	0x000000307bfbf003	0x0000003185a00883
0x000000007fe00 |	0x0000000000000000	0x0000003113341003	0x000000307bfbf003	0x00000032c6000883
0x00000000fc000 |	0x0000000000000000	0x0000003113341003	0x000000307146f003	0x000000906920d003	0x00000000bf400803
0x00000000fc001 |	0x0000000000000000	0x0000003113341003	0x000000307146f003	0x000000906920d003	0x00000000bf401803
0x00000000fc002 |	0x0000000000000000	0x0000003113341003	0x000000307146f003	0x000000906920d003	0x00000000bf402803
0x00000000fffc0 |	0x0000000000000000	0x0000003113341003	0x000000307146f003	0x000000307145d003	0x00000030709d7801
0x00000000fffc1 |	0x0000000000000000	0x0000003113341003	0x000000307146f003	0x000000307145d003	0x0000003073cbc801
0x00000000fffc2 |	0x0000000000000000	0x0000003113341003	0x000000307146f003	0x000000307145d003	0x0000003073cbd801
0x00000000fffc3 |	0x0000000000000000	0x0000003113341003	0x000000307146f003	0x000000307145d003	0x0000003073cbe801
0x00000000fffc4 |	0x0000000000000000	0x0000003113341003	0x000000307146f003	0x000000307145d003	0x0000003073cbf801
0x00000000fffc5 |	0x0000000000000000	0x0000003113341003	0x000000307146f003	0x000000307145d003	0x0000003080418801
0x00000000fffc6 |	0x0000000000000000	0x0000003113341003	0x000000307146f003	0x000000307145d003	0x0000003080419801
0x00000000fffc7 |	0x0000000000000000	0x0000003113341003	0x000000307146f003	0x000000307145d003	0x000000308041a801
0x00000000fffc8 |	0x0000000000000000	0x0000003113341003	0x000000307146f003	0x000000307145d003	0x000000308041b801
0x00000000fffc9 |	0x0000000000000000	0x0000003113341003	0x000000307146f003	0x000000307145d003	0x0000003080414801
0x00000000fffca |	0x0000000000000000	0x0000003113341003	0x000000307146f003	0x000000307145d003	0x0000003080415801
0x00000000fffcb |	0x0000000000000000	0x0000003113341003	0x000000307146f003	0x000000307145d003	0x0000003080416801
