Device 0000:6d:00.0 @0x3121d5d000
IOVA_PFN         	PML5E             	PML4E             	PDPE              	PDE               	PTE
0x000000014bc00 |	0x0000000000000000	0x0000003121d5e003	0x000000307adca003	0x00000045c1e00883
0x000000014be00 |	0x0000000000000000	0x0000003121d5e003	0x000000307adca003	0x000000450ac00883
0x000000014c000 |	0x0000000000000000	0x0000003121d5e003	0x000000307adca003	0x000000450ae00883
0x000000014c200 |	0x0000000000000000	0x0000003121d5e003	0x000000307adca003	0x0000004240800883
0x000000014c400 |	0x0000000000000000	0x0000003121d5e003	0x000000307adca003	0x0000004240a00883
0x000000014c600 |	0x0000000000000000	0x0000003121d5e003	0x000000307adca003	0x000000439b000883
0x000000014c800 |	0x0000000000000000	0x0000003121d5e003	0x000000307adca003	0x000000439b200883
0x000000014ca00 |	0x0000000000000000	0x0000003121d5e003	0x000000307adca003	0x00000043fa400883
0x000000014cc00 |	0x0000000000000000	0x0000003121d5e003	0x000000307adca003	0x00000043fa600883
0x000000014ce00 |	0x0000000000000000	0x0000003121d5e003	0x000000307adca003	0x000000429d400883
0x000000014d000 |	0x0000000000000000	0x0000003121d5e003	0x000000307adca003	0x000000429d600883
0x000000014d200 |	0x0000000000000000	0x0000003121d5e003	0x000000307adca003	0x0000003d67c00883
0x000000014d400 |	0x0000000000000000	0x0000003121d5e003	0x000000307adca003	0x0000003d67e00883
0x000000014d600 |	0x0000000000000000	0x0000003121d5e003	0x000000307adca003	0x0000004003400883
0x000000014d800 |	0x0000000000000000	0x0000003121d5e003	0x000000307adca003	0x0000004003600883
0x000000014da00 |	0x0000000000000000	0x0000003121d5e003	0x000000307adca003	0x0000003fa4400883
0x000000014dc00 |	0x0000000000000000	0x0000003121d5e003	0x000000307adca003	0x0000003fa4600883
0x000000014de00 |	0x0000000000000000	0x0000003121d5e003	0x000000307adca003	0x0000004136800883
0x000000014e000 |	0x0000000000000000	0x0000003121d5e003	0x000000307adca003	0x0000004136a00883
0x000000014e200 |	0x0000000000000000	0x0000003121d5e003	0x000000307adca003	0x00000041e8000883
0x000000014e400 |	0x0000000000000000	0x0000003121d5e003	0x000000307adca003	0x00000041e8200883
0x000000014e600 |	0x0000000000000000	0x0000003121d5e003	0x000000307adca003	0x0000004197000883
0x000000014e800 |	0x0000000000000000	0x0000003121d5e003	0x000000307adca003	0x0000004197200883
0x000000014ea00 |	0x0000000000000000	0x0000003121d5e003	0x000000307adca003	0x0000004620000883
0x000000014ec00 |	0x0000000000000000	0x0000003121d5e003	0x000000307adca003	0x0000004620200883
0x000000014ee00 |	0x0000000000000000	0x0000003121d5e003	0x000000307adca003	0x0000004454400883
0x000000014f000 |	0x0000000000000000	0x0000003121d5e003	0x000000307adca003	0x0000004454600883
0x000000014f200 |	0x0000000000000000	0x0000003121d5e003	0x000000307adca003	0x0000004344400883
0x000000014f400 |	0x0000000000000000	0x0000003121d5e003	0x000000307adca003	0x0000004344600883
0x000000014f600 |	0x0000000000000000	0x0000003121d5e003	0x000000307adca003	0x0000003f4ac00883
0x000000014f800 |	0x0000000000000000	0x0000003121d5e003	0x000000307adca003	0x0000003f4ae00883
0x000000014fa00 |	0x0000000000000000	0x0000003121d5e003	0x000000307adca003	0x00000042f8400883
0x000000014fc00 |	0x0000000000000000	0x0000003121d5e003	0x000000307adca003	0x00000042f8600883
0x000000014fe00 |	0x0000000000000000	0x0000003121d5e003	0x000000307adca003	0x00000044ae000883
0x0000000150000 |	0x0000000000000000	0x0000003121d5e003	0x000000307adca003	0x00000044ae200883
0x0000000150200 |	0x0000000000000000	0x0000003121d5e003	0x000000307adca003	0x0000004240c00883
0x0000000150400 |	0x0000000000000000	0x0000003121d5e003	0x000000307adca003	0x0000004240e00883
0x0000000150600 |	0x0000000000000000	0x0000003121d5e003	0x000000307adca003	0x0000004062800883
0x0000000150800 |	0x0000000000000000	0x0000003121d5e003	0x000000307adca003	0x0000004062a00883
0x0000000150a00 |	0x0000000000000000	0x0000003121d5e003	0x000000307adca003	0x000000429d800883
0x0000000150c00 |	0x0000000000000000	0x0000003121d5e003	0x000000307adca003	0x000000429da00883
0x0000000150e00 |	0x0000000000000000	0x0000003121d5e003	0x000000307adca003	0x0000004136c00883
0x0000000151000 |	0x0000000000000000	0x0000003121d5e003	0x000000307adca003	0x0000004136e00883
0x0000000151200 |	0x0000000000000000	0x0000003121d5e003	0x000000307adca003	0x0000004562400883
0x0000000151400 |	0x0000000000000000	0x0000003121d5e003	0x000000307adca003	0x0000004562600883
0x0000000151600 |	0x0000000000000000	0x0000003121d5e003	0x000000307adca003	0x000000450b000883
0x0000000151800 |	0x0000000000000000	0x0000003121d5e003	0x000000307adca003	0x000000450b200883
0x0000000151a00 |	0x0000000000000000	0x0000003121d5e003	0x000000307adca003	0x00000041e8400883
0x0000000151c00 |	0x0000000000000000	0x0000003121d5e003	0x000000307adca003	0x00000041e8600883
0x0000000151e00 |	0x0000000000000000	0x0000003121d5e003	0x000000307adca003	0x0000004197400883
0x0000000152000 |	0x0000000000000000	0x0000003121d5e003	0x000000307adca003	0x0000004197600883
0x0000000152200 |	0x0000000000000000	0x0000003121d5e003	0x000000307adca003	0x000000439b400883
0x0000000152400 |	0x0000000000000000	0x0000003121d5e003	0x000000307adca003	0x000000439b600883
0x0000000152600 |	0x0000000000000000	0x0000003121d5e003	0x000000307adca003	0x00000043fa800883
0x0000000152800 |	0x0000000000000000	0x0000003121d5e003	0x000000307adca003	0x00000043faa00883
0x0000000152a00 |	0x0000000000000000	0x0000003121d5e003	0x000000307adca003	0x00000045c2000883
0x0000000152c00 |	0x0000000000000000	0x0000003121d5e003	0x000000307adca003	0x00000045c2200883
0x0000000152e00 |	0x0000000000000000	0x0000003121d5e003	0x000000307adca003	0x0000004003800883
0x0000000153000 |	0x0000000000000000	0x0000003121d5e003	0x000000307adca003	0x0000004003a00883
0x0000000153200 |	0x0000000000000000	0x0000003121d5e003	0x000000307adca003	0x0000003fa4800883
0x0000000153400 |	0x0000000000000000	0x0000003121d5e003	0x000000307adca003	0x0000003fa4a00883
0x0000000153600 |	0x0000000000000000	0x0000003121d5e003	0x000000307adca003	0x0000004454800883
0x0000000153800 |	0x0000000000000000	0x0000003121d5e003	0x000000307adca003	0x0000004454a00883
0x0000000153a00 |	0x0000000000000000	0x0000003121d5e003	0x000000307adca003	0x00000042f8800883
0x0000000153c00 |	0x0000000000000000	0x0000003121d5e003	0x000000307adca003	0x00000042f8a00883
0x0000000153e00 |	0x0000000000000000	0x0000003121d5e003	0x000000307adca003	0x0000004241000883
0x0000000154000 |	0x0000000000000000	0x0000003121d5e003	0x000000307adca003	0x0000004241200883
0x0000000154200 |	0x0000000000000000	0x0000003121d5e003	0x000000307adca003	0x000000429dc00883
0x0000000154400 |	0x0000000000000000	0x0000003121d5e003	0x000000307adca003	0x000000429de00883
0x0000000154600 |	0x0000000000000000	0x0000003121d5e003	0x000000307adca003	0x0000004137000883
0x0000000154800 |	0x0000000000000000	0x0000003121d5e003	0x000000307adca003	0x0000004137200883
0x0000000154a00 |	0x0000000000000000	0x0000003121d5e003	0x000000307adca003	0x0000004344800883
0x0000000154c00 |	0x0000000000000000	0x0000003121d5e003	0x000000307adca003	0x0000004344a00883
0x0000000154e00 |	0x0000000000000000	0x0000003121d5e003	0x000000307adca003	0x0000003f4b000883
0x0000000155000 |	0x0000000000000000	0x0000003121d5e003	0x000000307adca003	0x0000003f4b200883
0x0000000155200 |	0x0000000000000000	0x0000003121d5e003	0x000000307adca003	0x0000004620400883
0x0000000155400 |	0x0000000000000000	0x0000003121d5e003	0x000000307adca003	0x0000004620600883
0x0000000155600 |	0x0000000000000000	0x0000003121d5e003	0x000000307adca003	0x00000041e8800883
0x0000000155800 |	0x0000000000000000	0x0000003121d5e003	0x000000307adca003	0x00000041e8a00883
0x0000000155a00 |	0x0000000000000000	0x0000003121d5e003	0x000000307adca003	0x0000004197800883
0x0000000155c00 |	0x0000000000000000	0x0000003121d5e003	0x000000307adca003	0x0000004197a00883
0x0000000155e00 |	0x0000000000000000	0x0000003121d5e003	0x000000307adca003	0x00000044ae400883
0x0000000156000 |	0x0000000000000000	0x0000003121d5e003	0x000000307adca003	0x00000044ae600883
0x0000000156200 |	0x0000000000000000	0x0000003121d5e003	0x000000307adca003	0x0000004062c00883
0x0000000156400 |	0x0000000000000000	0x0000003121d5e003	0x000000307adca003	0x0000004062e00883
0x0000000156600 |	0x0000000000000000	0x0000003121d5e003	0x000000307adca003	0x0000004562800883
0x0000000156800 |	0x0000000000000000	0x0000003121d5e003	0x000000307adca003	0x0000004562a00883
0x0000000156a00 |	0x0000000000000000	0x0000003121d5e003	0x000000307adca003	0x0000004454c00883
0x0000000156c00 |	0x0000000000000000	0x0000003121d5e003	0x000000307adca003	0x0000004454e00883
0x0000000156e00 |	0x0000000000000000	0x0000003121d5e003	0x000000307adca003	0x00000042f8c00883
0x0000000157000 |	0x0000000000000000	0x0000003121d5e003	0x000000307adca003	0x00000042f8e00883
0x0000000157200 |	0x0000000000000000	0x0000003121d5e003	0x000000307adca003	0x000000439b800883
0x0000000157400 |	0x0000000000000000	0x0000003121d5e003	0x000000307adca003	0x000000439ba00883
0x0000000157600 |	0x0000000000000000	0x0000003121d5e003	0x000000307adca003	0x00000043fac00883
0x0000000157800 |	0x0000000000000000	0x0000003121d5e003	0x000000307adca003	0x00000043fae00883
0x0000000157a00 |	0x0000000000000000	0x0000003121d5e003	0x000000307adca003	0x000000450b400883
0x0000000157c00 |	0x0000000000000000	0x0000003121d5e003	0x000000307adca003	0x000000450b600883
0x0000000157e00 |	0x0000000000000000	0x0000003121d5e003	0x000000307adca003	0x0000004241400883
0x0000000158000 |	0x0000000000000000	0x0000003121d5e003	0x000000307adca003	0x0000004241600883
0x0000000158200 |	0x0000000000000000	0x0000003121d5e003	0x000000307adca003	0x000000429e000883
0x0000000158400 |	0x0000000000000000	0x0000003121d5e003	0x000000307adca003	0x000000429e200883
0x0000000158600 |	0x0000000000000000	0x0000003121d5e003	0x000000307adca003	0x00000045c2400883
0x0000000158800 |	0x0000000000000000	0x0000003121d5e003	0x000000307adca003	0x00000045c2600883
0x0000000158a00 |	0x0000000000000000	0x0000003121d5e003	0x000000307adca003	0x0000004003c00883
0x0000000158c00 |	0x0000000000000000	0x0000003121d5e003	0x000000307adca003	0x0000004003e00883
0x0000000158e00 |	0x0000000000000000	0x0000003121d5e003	0x000000307adca003	0x0000004137400883
0x0000000159000 |	0x0000000000000000	0x0000003121d5e003	0x000000307adca003	0x0000004137600883
0x0000000159200 |	0x0000000000000000	0x0000003121d5e003	0x000000307adca003	0x0000003fa4c00883
0x0000000159400 |	0x0000000000000000	0x0000003121d5e003	0x000000307adca003	0x0000003fa4e00883
0x0000000159600 |	0x0000000000000000	0x0000003121d5e003	0x000000307adca003	0x00000041e8c00883
0x0000000159800 |	0x0000000000000000	0x0000003121d5e003	0x000000307adca003	0x00000041e8e00883
0x0000000159a00 |	0x0000000000000000	0x0000003121d5e003	0x000000307adca003	0x0000004620800883
0x0000000159c00 |	0x0000000000000000	0x0000003121d5e003	0x000000307adca003	0x0000004620a00883
0x0000000159e00 |	0x0000000000000000	0x0000003121d5e003	0x000000307adca003	0x0000004197c00883
0x000000015a000 |	0x0000000000000000	0x0000003121d5e003	0x000000307adca003	0x0000004197e00883
0x000000015a200 |	0x0000000000000000	0x0000003121d5e003	0x000000307adca003	0x0000004344c00883
0x000000015a400 |	0x0000000000000000	0x0000003121d5e003	0x000000307adca003	0x0000004344e00883
0x000000015a600 |	0x0000000000000000	0x0000003121d5e003	0x000000307adca003	0x0000003f4b400883
0x000000015a800 |	0x0000000000000000	0x0000003121d5e003	0x000000307adca003	0x0000003f4b600883
0x000000015aa00 |	0x0000000000000000	0x0000003121d5e003	0x000000307adca003	0x0000004455000883
0x000000015ac00 |	0x0000000000000000	0x0000003121d5e003	0x000000307adca003	0x0000004455200883
0x000000015ae00 |	0x0000000000000000	0x0000003121d5e003	0x000000307adca003	0x00000042f9000883
0x000000015b000 |	0x0000000000000000	0x0000003121d5e003	0x000000307adca003	0x00000042f9200883
0x000000015b200 |	0x0000000000000000	0x0000003121d5e003	0x000000307adca003	0x0000004063000883
0x000000015b400 |	0x0000000000000000	0x0000003121d5e003	0x000000307adca003	0x0000004063200883
0x000000015b600 |	0x0000000000000000	0x0000003121d5e003	0x000000307adca003	0x00000044ae800883
0x000000015b800 |	0x0000000000000000	0x0000003121d5e003	0x000000307adca003	0x00000044aea00883
0x000000015ba00 |	0x0000000000000000	0x0000003121d5e003	0x000000307adca003	0x0000004562c00883
0x000000015bc00 |	0x0000000000000000	0x0000003121d5e003	0x000000307adca003	0x0000004562e00883
0x000000015be00 |	0x0000000000000000	0x0000003121d5e003	0x000000307adca003	0x0000004241800883
0x000000015c000 |	0x0000000000000000	0x0000003121d5e003	0x000000307adca003	0x0000004241a00883
0x000000015c200 |	0x0000000000000000	0x0000003121d5e003	0x000000307adca003	0x000000429e400883
0x000000015c400 |	0x0000000000000000	0x0000003121d5e003	0x000000307adca003	0x000000429e600883
0x000000015c600 |	0x0000000000000000	0x0000003121d5e003	0x000000307adca003	0x0000004137800883
0x000000015c800 |	0x0000000000000000	0x0000003121d5e003	0x000000307adca003	0x0000004137a00883
0x000000015ca00 |	0x0000000000000000	0x0000003121d5e003	0x000000307adca003	0x000000439bc00883
0x000000015cc00 |	0x0000000000000000	0x0000003121d5e003	0x000000307adca003	0x000000439be00883
0x000000015ce00 |	0x0000000000000000	0x0000003121d5e003	0x000000307adca003	0x00000043fb000883
0x000000015d000 |	0x0000000000000000	0x0000003121d5e003	0x000000307adca003	0x00000043fb200883
0x000000015d200 |	0x0000000000000000	0x0000003121d5e003	0x000000307adca003	0x00000041e9000883
0x000000015d400 |	0x0000000000000000	0x0000003121d5e003	0x000000307adca003	0x00000041e9200883
0x000000015d600 |	0x0000000000000000	0x0000003121d5e003	0x000000307adca003	0x0000004198000883
0x000000015d800 |	0x0000000000000000	0x0000003121d5e003	0x000000307adca003	0x0000004198200883
0x000000015da00 |	0x0000000000000000	0x0000003121d5e003	0x000000307adca003	0x000000450b800883
0x000000015dc00 |	0x0000000000000000	0x0000003121d5e003	0x000000307adca003	0x000000450ba00883
0x000000015de00 |	0x0000000000000000	0x0000003121d5e003	0x000000307adca003	0x0000004004000883
0x000000015e000 |	0x0000000000000000	0x0000003121d5e003	0x000000307adca003	0x0000004004200883
0x000000015e200 |	0x0000000000000000	0x0000003121d5e003	0x000000307adca003	0x0000004455400883
0x000000015e400 |	0x0000000000000000	0x0000003121d5e003	0x000000307adca003	0x0000004455600883
0x000000015e600 |	0x0000000000000000	0x0000003121d5e003	0x000000307adca003	0x00000045c2800883
0x000000015e800 |	0x0000000000000000	0x0000003121d5e003	0x000000307adca003	0x00000045c2a00883
0x000000015ea00 |	0x0000000000000000	0x0000003121d5e003	0x000000307adca003	0x0000003fa5000883
0x000000015ec00 |	0x0000000000000000	0x0000003121d5e003	0x000000307adca003	0x0000003fa5200883
0x000000015ee00 |	0x0000000000000000	0x0000003121d5e003	0x000000307adca003	0x0000004620c00883
0x000000015f000 |	0x0000000000000000	0x0000003121d5e003	0x000000307adca003	0x0000004620e00883
0x000000015f200 |	0x0000000000000000	0x0000003121d5e003	0x000000307adca003	0x00000042f9400883
0x000000015f400 |	0x0000000000000000	0x0000003121d5e003	0x000000307adca003	0x00000042f9600883
0x000000015f600 |	0x0000000000000000	0x0000003121d5e003	0x000000307adca003	0x000000429e800883
0x000000015f800 |	0x0000000000000000	0x0000003121d5e003	0x000000307adca003	0x000000429ea00883
0x000000015fa00 |	0x0000000000000000	0x0000003121d5e003	0x000000307adca003	0x0000004345000883
0x000000015fc00 |	0x0000000000000000	0x0000003121d5e003	0x000000307adca003	0x0000004345200883
0x000000015fe00 |	0x0000000000000000	0x0000003121d5e003	0x000000307adca003	0x0000003f4b800883
0x0000000160000 |	0x0000000000000000	0x0000003121d5e003	0x000000307adca003	0x0000003f4ba00883
0x0000000160200 |	0x0000000000000000	0x0000003121d5e003	0x000000307adca003	0x0000003d68000883
0x0000000160400 |	0x0000000000000000	0x0000003121d5e003	0x000000307adca003	0x0000003d68200883
0x0000000160600 |	0x0000000000000000	0x0000003121d5e003	0x000000307adca003	0x0000004241c00883
0x0000000160800 |	0x0000000000000000	0x0000003121d5e003	0x000000307adca003	0x0000004241e00883
0x0000000160a00 |	0x0000000000000000	0x0000003121d5e003	0x000000307adca003	0x0000004137c00883
0x0000000160c00 |	0x0000000000000000	0x0000003121d5e003	0x000000307adca003	0x0000004137e00883
0x0000000160e00 |	0x0000000000000000	0x0000003121d5e003	0x000000307adca003	0x0000004063400883
0x0000000161000 |	0x0000000000000000	0x0000003121d5e003	0x000000307adca003	0x0000004063600883
0x0000000161200 |	0x0000000000000000	0x0000003121d5e003	0x000000307adca003	0x00000041e9400883
0x0000000161400 |	0x0000000000000000	0x0000003121d5e003	0x000000307adca003	0x00000041e9600883
0x0000000161600 |	0x0000000000000000	0x0000003121d5e003	0x000000307adca003	0x0000004563000883
0x0000000161800 |	0x0000000000000000	0x0000003121d5e003	0x000000307adca003	0x0000004563200883
0x0000000161a00 |	0x0000000000000000	0x0000003121d5e003	0x000000307adca003	0x0000004198400883
0x0000000161c00 |	0x0000000000000000	0x0000003121d5e003	0x000000307adca003	0x0000004198600883
0x0000000161e00 |	0x0000000000000000	0x0000003121d5e003	0x000000307adca003	0x00000044aec00883
0x0000000162000 |	0x0000000000000000	0x0000003121d5e003	0x000000307adca003	0x00000044aee00883
0x0000000162200 |	0x0000000000000000	0x0000003121d5e003	0x000000307adca003	0x0000004455800883
0x0000000162400 |	0x0000000000000000	0x0000003121d5e003	0x000000307adca003	0x0000004455a00883
0x0000000162600 |	0x0000000000000000	0x0000003121d5e003	0x000000307adca003	0x000000439c000883
0x0000000162800 |	0x0000000000000000	0x0000003121d5e003	0x000000307adca003	0x000000439c200883
0x0000000162a00 |	0x0000000000000000	0x0000003121d5e003	0x000000307adca003	0x00000043fb400883
0x0000000162c00 |	0x0000000000000000	0x0000003121d5e003	0x000000307adca003	0x00000043fb600883
0x0000000162e00 |	0x0000000000000000	0x0000003121d5e003	0x000000307adca003	0x000000429ec00883
0x0000000163000 |	0x0000000000000000	0x0000003121d5e003	0x000000307adca003	0x000000429ee00883
0x0000000163200 |	0x0000000000000000	0x0000003121d5e003	0x000000307adca003	0x00000042f9800883
0x0000000163400 |	0x0000000000000000	0x0000003121d5e003	0x000000307adca003	0x00000042f9a00883
0x0000000163600 |	0x0000000000000000	0x0000003121d5e003	0x000000307adca003	0x000000450bc00883
0x0000000163800 |	0x0000000000000000	0x0000003121d5e003	0x000000307adca003	0x000000450be00883
0x0000000163a00 |	0x0000000000000000	0x0000003121d5e003	0x000000307adca003	0x0000004004400883
0x0000000163c00 |	0x0000000000000000	0x0000003121d5e003	0x000000307adca003	0x0000004004600883
0x0000000163e00 |	0x0000000000000000	0x0000003121d5e003	0x000000307adca003	0x0000004242000883
0x0000000164000 |	0x0000000000000000	0x0000003121d5e003	0x000000307adca003	0x0000004242200883
0x0000000164200 |	0x0000000000000000	0x0000003121d5e003	0x000000307adca003	0x0000003fa5400883
0x0000000164400 |	0x0000000000000000	0x0000003121d5e003	0x000000307adca003	0x0000003fa5600883
0x0000000164600 |	0x0000000000000000	0x0000003121d5e003	0x000000307adca003	0x0000003d68400883
0x0000000164800 |	0x0000000000000000	0x0000003121d5e003	0x000000307adca003	0x0000003d68600883
0x0000000164a00 |	0x0000000000000000	0x0000003121d5e003	0x000000307adca003	0x00000045c2c00883
0x0000000164c00 |	0x0000000000000000	0x0000003121d5e003	0x000000307adca003	0x00000045c2e00883
0x0000000164e00 |	0x0000000000000000	0x0000003121d5e003	0x000000307adca003	0x0000004621000883
0x0000000165000 |	0x0000000000000000	0x0000003121d5e003	0x000000307adca003	0x0000004621200883
0x0000000165200 |	0x0000000000000000	0x0000003121d5e003	0x000000307adca003	0x0000004138000883
0x0000000165400 |	0x0000000000000000	0x0000003121d5e003	0x000000307adca003	0x0000004138200883
0x0000000165600 |	0x0000000000000000	0x0000003121d5e003	0x000000307adca003	0x00000041e9800883
0x0000000165800 |	0x0000000000000000	0x0000003121d5e003	0x000000307adca003	0x00000041e9a00883
0x0000000165a00 |	0x0000000000000000	0x0000003121d5e003	0x000000307adca003	0x0000004198800883
0x0000000165c00 |	0x0000000000000000	0x0000003121d5e003	0x000000307adca003	0x0000004198a00883
0x0000000165e00 |	0x0000000000000000	0x0000003121d5e003	0x000000307adca003	0x0000004345400883
0x0000000166000 |	0x0000000000000000	0x0000003121d5e003	0x000000307adca003	0x0000004345600883
0x0000000166200 |	0x0000000000000000	0x0000003121d5e003	0x000000307adca003	0x0000003f4bc00883
0x0000000166400 |	0x0000000000000000	0x0000003121d5e003	0x000000307adca003	0x0000003f4be00883
0x0000000166600 |	0x0000000000000000	0x0000003121d5e003	0x000000307adca003	0x0000004455c00883
0x0000000166800 |	0x0000000000000000	0x0000003121d5e003	0x000000307adca003	0x0000004455e00883
0x0000000166a00 |	0x0000000000000000	0x0000003121d5e003	0x000000307adca003	0x0000004063800883
0x0000000166c00 |	0x0000000000000000	0x0000003121d5e003	0x000000307adca003	0x0000004063a00883
0x0000000166e00 |	0x0000000000000000	0x0000003121d5e003	0x000000307adca003	0x000000429f000883
0x0000000167000 |	0x0000000000000000	0x0000003121d5e003	0x000000307adca003	0x000000429f200883
0x0000000167200 |	0x0000000000000000	0x0000003121d5e003	0x000000307adca003	0x00000042f9c00883
0x0000000167400 |	0x0000000000000000	0x0000003121d5e003	0x000000307adca003	0x00000042f9e00883
0x0000000167600 |	0x0000000000000000	0x0000003121d5e003	0x000000307adca003	0x0000004563400883
0x0000000167800 |	0x0000000000000000	0x0000003121d5e003	0x000000307adca003	0x0000004563600883
0x0000000167a00 |	0x0000000000000000	0x0000003121d5e003	0x000000307adca003	0x00000044af000883
0x0000000167c00 |	0x0000000000000000	0x0000003121d5e003	0x000000307adca003	0x00000044af200883
0x0000000167e00 |	0x0000000000000000	0x0000003121d5e003	0x000000307adca003	0x000000439c400883
0x0000000168000 |	0x0000000000000000	0x0000003121d5e003	0x000000307adca003	0x000000439c600883
0x0000000168200 |	0x0000000000000000	0x0000003121d5e003	0x000000307adca003	0x0000004242400883
0x0000000168400 |	0x0000000000000000	0x0000003121d5e003	0x000000307adca003	0x0000004242600883
0x0000000168600 |	0x0000000000000000	0x0000003121d5e003	0x000000307adca003	0x00000043fb800883
0x0000000168800 |	0x0000000000000000	0x0000003121d5e003	0x000000307adca003	0x00000043fba00883
0x0000000168a00 |	0x0000000000000000	0x0000003121d5e003	0x000000307adca003	0x0000004138400883
0x0000000168c00 |	0x0000000000000000	0x0000003121d5e003	0x000000307adca003	0x0000004138600883
0x0000000168e00 |	0x0000000000000000	0x0000003121d5e003	0x000000307adca003	0x00000041e9c00883
0x0000000169000 |	0x0000000000000000	0x0000003121d5e003	0x000000307adca003	0x00000041e9e00883
0x0000000169200 |	0x0000000000000000	0x0000003121d5e003	0x000000307adca003	0x000000450c000883
0x0000000169400 |	0x0000000000000000	0x0000003121d5e003	0x000000307adca003	0x000000450c200883
0x0000000169600 |	0x0000000000000000	0x0000003121d5e003	0x000000307adca003	0x0000004198c00883
0x0000000169800 |	0x0000000000000000	0x0000003121d5e003	0x000000307adca003	0x0000004198e00883
0x0000000169a00 |	0x0000000000000000	0x0000003121d5e003	0x000000307adca003	0x0000004456000883
0x0000000169c00 |	0x0000000000000000	0x0000003121d5e003	0x000000307adca003	0x0000004456200883
0x0000000169e00 |	0x0000000000000000	0x0000003121d5e003	0x000000307adca003	0x0000004004800883
0x000000016a000 |	0x0000000000000000	0x0000003121d5e003	0x000000307adca003	0x0000004004a00883
0x000000016a200 |	0x0000000000000000	0x0000003121d5e003	0x000000307adca003	0x0000003fa5800883
0x000000016a400 |	0x0000000000000000	0x0000003121d5e003	0x000000307adca003	0x0000003fa5a00883
0x000000016a600 |	0x0000000000000000	0x0000003121d5e003	0x000000307adca003	0x000000429f400883
0x000000016a800 |	0x0000000000000000	0x0000003121d5e003	0x000000307adca003	0x000000429f600883
0x000000016aa00 |	0x0000000000000000	0x0000003121d5e003	0x000000307adca003	0x00000045c3000883
0x000000016ac00 |	0x0000000000000000	0x0000003121d5e003	0x000000307adca003	0x00000045c3200883
0x000000016ae00 |	0x0000000000000000	0x0000003121d5e003	0x000000307adca003	0x0000004621400883
0x000000016b000 |	0x0000000000000000	0x0000003121d5e003	0x000000307adca003	0x0000004621600883
0x000000016b200 |	0x0000000000000000	0x0000003121d5e003	0x000000307adca003	0x00000042fa000883
0x000000016b400 |	0x0000000000000000	0x0000003121d5e003	0x000000307adca003	0x00000042fa200883
0x000000016b600 |	0x0000000000000000	0x0000003121d5e003	0x000000307adca003	0x0000004345800883
0x000000016b800 |	0x0000000000000000	0x0000003121d5e003	0x000000307adca003	0x0000004345a00883
0x000000016ba00 |	0x0000000000000000	0x0000003121d5e003	0x000000307adca003	0x0000003f4c000883
0x000000016bc00 |	0x0000000000000000	0x0000003121d5e003	0x000000307adca003	0x0000003f4c200883
0x000000016be00 |	0x0000000000000000	0x0000003121d5e003	0x000000307adca003	0x0000004242800883
0x000000016c000 |	0x0000000000000000	0x0000003121d5e003	0x000000307adca003	0x0000004242a00883
0x000000016c200 |	0x0000000000000000	0x0000003121d5e003	0x000000307adca003	0x0000004063c00883
0x000000016c400 |	0x0000000000000000	0x0000003121d5e003	0x000000307adca003	0x0000004063e00883
0x000000016c600 |	0x0000000000000000	0x0000003121d5e003	0x000000307adca003	0x0000004138800883
0x000000016c800 |	0x0000000000000000	0x0000003121d5e003	0x000000307adca003	0x0000004138a00883
0x000000016ca00 |	0x0000000000000000	0x0000003121d5e003	0x000000307adca003	0x0000004563800883
0x000000016cc00 |	0x0000000000000000	0x0000003121d5e003	0x000000307adca003	0x0000004563a00883
0x000000016ce00 |	0x0000000000000000	0x0000003121d5e003	0x000000307adca003	0x00000041ea000883
0x000000016d000 |	0x0000000000000000	0x0000003121d5e003	0x000000307adca003	0x00000041ea200883
0x000000016d200 |	0x0000000000000000	0x0000003121d5e003	0x000000307adca003	0x00000044af400883
0x000000016d400 |	0x0000000000000000	0x0000003121d5e003	0x000000307adca003	0x00000044af600883
0x000000016d600 |	0x0000000000000000	0x0000003121d5e003	0x000000307adca003	0x000000439c800883
0x000000016d800 |	0x0000000000000000	0x0000003121d5e003	0x000000307adca003	0x000000439ca00883
0x000000016da00 |	0x0000000000000000	0x0000003121d5e003	0x000000307adca003	0x0000004199000883
0x000000016dc00 |	0x0000000000000000	0x0000003121d5e003	0x000000307adca003	0x0000004199200883
0x000000016de00 |	0x0000000000000000	0x0000003121d5e003	0x000000307adca003	0x00000043fbc00883
0x000000016e000 |	0x0000000000000000	0x0000003121d5e003	0x000000307adca003	0x00000043fbe00883
0x000000016e200 |	0x0000000000000000	0x0000003121d5e003	0x000000307adca003	0x0000004456400883
0x000000016e400 |	0x0000000000000000	0x0000003121d5e003	0x000000307adca003	0x0000004456600883
0x000000016e600 |	0x0000000000000000	0x0000003121d5e003	0x000000307adca003	0x000000429f800883
0x000000016e800 |	0x0000000000000000	0x0000003121d5e003	0x000000307adca003	0x000000429fa00883
0x000000016ea00 |	0x0000000000000000	0x0000003121d5e003	0x000000307adca003	0x00000042fa400883
0x000000016ec00 |	0x0000000000000000	0x0000003121d5e003	0x000000307adca003	0x00000042fa600883
0x000000016ee00 |	0x0000000000000000	0x0000003121d5e003	0x000000307adca003	0x0000004242c00883
0x000000016f000 |	0x0000000000000000	0x0000003121d5e003	0x000000307adca003	0x0000004242e00883
